X,Y,OBJECTID,Siteno,Name,NZTM_E,NZTM_N,Region,Operator,Funder,Area_km2,No_years,L1_mean,L2,Lcv,T3_Lskew,T4_Lkurt,Gumb_u,Gumb_alpha,GEV_u,GEV_alpha,GEV_k,GEV_z,Data_2_33y,Data_5y,Data_10y,Data_20y,Data_50y,Data_100y,Data_250y,Data_500y,Data_1000y,se_2_33y,se_5y,se_10y,se_20y,se_50y,se_100y,se_250y,se_500y,se_1000y
1662182,6096320,395,47804,Waipapa at Forest Ranger,1662182,6096320,NRC,NIWA,MBIE,122,37,287.5521,75.0421,0.26097,0.16148,0.049767,225.0611,108.2628,225.6607,109.5738,0.01318,0.10682,287.7006909,387.4488028,468.6921679,546.6227542,647.4959045,723.0861357,822.6130317,897.7636205,972.8598742,7%,7%,8%,9%,10%,10%,11%,11%,11%
1645532,6104764,396,48015,Mangamuka at Gorge,1645532,6104764,NRC,NIWA,MBIE,23.3,18,68.0392,17.3526,0.25504,0.24583,0.22142,53.5889,25.0345,52.3554,22.2522,-0.11476,-0.6487,68.07356915,91.1391476,109.9257209,127.946253,151.2719833,168.7513358,191.7657607,209.1434511,226.5085771,8%,9%,10%,11%,12%,13%,14%,14%,14%
1568527,5489375,397,52003,Aorere at Devils Boots,1568527,5489375,TDC,NIWA,MBIE,573,37,2043.1773,229.4526,0.1123,0.18398,0.19616,1852.1015,331.0301,1848.7001,324.3111,-0.02175,-0.17628,2043.631647,2348.626784,2597.040821,2835.32553,3143.760644,3374.889359,3679.208093,3908.992534,4138.610837,3%,3%,4%,5%,6%,6%,7%,7%,8%
1583932,5475625,398,52901,Takaka at Kotinga Br,1583932,5475625,TDC,TDC,TDC,713,26,974.065,139.9603,0.14369,0.023749,0.12176,857.5136,201.9201,882.1354,241.505,0.24158,1.6412,974.3422102,1160.381632,1311.907996,1457.255722,1645.393444,1786.376192,1972.003026,2112.1658,2252.227235,5%,6%,8%,9%,10%,11%,12%,12%,13%
1578935,5473894,399,52903,Anatoki at Happy Sams,1578935,5473894,TDC,TDC,TDC,101,26,366.8953,50.8446,0.13858,0.24209,0.201,324.5546,73.3532,321.1001,65.6081,-0.10925,-0.7422,366.9959043,434.5799978,489.6262446,542.4279261,610.7742868,661.9902663,729.4244755,780.3425764,831.2238626,4%,5%,5%,6%,7%,8%,9%,9%,10%
1578947,5467862,400,52904,Waingaro at Hanging Rock,1578947,5467862,TDC,TDC,TDC,211,32,515.2566,83.6797,0.1624,0.17909,0.20246,445.5727,120.7243,444.7383,119.1291,-0.014206,-0.10707,515.4223692,626.6519049,717.2467203,804.1474423,916.6315131,1000.922495,1111.905352,1195.706087,1279.446233,4%,5%,6%,7%,8%,9%,9%,10%,10%
1567527,5446793,401,52916,Cobb at Trilobite,1567527,5446793,TDC,NIWA,"TrustPower Generation,MBIE",46.6,44,95.5606,13.0514,0.13658,0.091236,0.18141,84.6921,18.8292,85.8342,20.895,0.12637,1.1169,95.58645508,112.93477,127.0647165,140.6185004,158.1624834,171.3092298,188.6190706,201.6893539,214.7501872,4%,4%,5%,6%,7%,7%,8%,9%,9%
1593417,5455498,402,56901,Riwaka Sth Br at Moss Bush,1593417,5455498,TDC,TDC,TDC,46.2,52,51.5096,11.3619,0.22058,0.22733,0.18911,42.048,16.3918,41.4205,15.0188,-0.087382,-0.83956,51.53210393,66.63471627,78.93557116,90.73484648,106.0077981,117.4527261,132.5218447,143.9002076,155.2703437,4%,5%,5%,6%,7%,7%,8%,8%,8%
1599112,5453787,403,56904,Riwaka at Hickmotts,1599112,5453787,TDC,TDC,TDC,82.49,20,95.2895,18.954,0.19891,0.078592,0.035191,79.5056,27.3448,81.4611,30.8049,0.14745,0.87859,95.32698173,120.5211589,141.0414445,160.724995,186.2033322,205.2957606,230.4340635,249.4154479,268.3831085,8%,9%,10%,12%,13%,14%,15%,15%,16%
1576839,5425689,404,57004,Baton at Baton Flats,1576839,5425689,TDC,TDC,TDC,168,37,203.5076,50.5096,0.2482,0.16715,0.10009,161.4459,72.8699,161.5533,73.1607,0.0043254,0.035056,203.6075726,270.7463768,325.4299421,377.8837308,445.7797798,496.6583141,563.6482217,614.23084,664.7768863,6%,7%,8%,8%,9%,10%,10%,11%,11%
1592797,5390958,405,57008,Motueka at Gorge,1592797,5390958,TDC,TDC,TDC,163,47,265.4886,53.4776,0.20143,0.24242,0.20653,220.9553,77.1519,217.3067,68.9673,-0.10974,-1.0024,265.5944878,336.6785199,394.575415,450.1115068,521.9972811,575.8655531,646.791939,700.3469063,753.8631525,4%,5%,5%,6%,7%,7%,8%,8%,8%
1585119,5432598,406,57009,Motueka at Woodstock,1585119,5432598,TDC,NIWA,MBIE,1750,45,968.8559,190.0576,0.19617,0.18071,0.21635,810.5861,274.1952,808.3833,269.9273,-0.016716,-0.1494,969.2322385,1221.862445,1427.626019,1624.99938,1880.478951,2071.924937,2323.994874,2514.327386,2704.522286,4%,5%,6%,7%,7%,8%,8%,9%,9%
1584951,5426147,407,57014,Stanley Brook at Barkers,1584951,5426147,TDC,NIWA,MBIE,81.6,25,57.0726,18.5324,0.32472,0.11768,0.14361,41.6398,26.7366,42.6792,28.7076,0.082994,0.5529,57.10928432,81.74309545,101.8069711,121.0527223,145.9643731,164.6321498,189.2113294,207.770532,226.3163159,11%,11%,12%,13%,14%,14%,15%,15%,16%
1586004,5388118,408,57021,Graham Ck at Weir,1586004,5388118,TDC,NIWA,MBIE,4.74,9,2.2164,0.54135,0.24425,0.10111,0.069348,1.7656,0.781,1.8065,0.85629,0.11007,0.43996,2.217477473,2.93705313,3.523136883,4.08532249,4.813014092,5.358316546,6.076296367,6.618427273,7.16016621,14%,16%,18%,20%,21%,23%,24%,25%,25%
1588813,5386215,409,57022,Hunters at Weir,1588813,5386215,TDC,NIWA,MBIE,5.02,33,2.3906,0.44615,0.18663,0.19572,0.11336,2.019,0.64366,2.0073,0.61961,-0.039735,-0.30413,2.391414154,2.984451372,3.467471434,3.930795874,4.530521837,4.979932051,5.571654064,6.018450452,6.464923799,5%,6%,6%,7%,8%,9%,9%,10%,10%
1587905,5388496,410,57023,Kikiwa at Weir,1587905,5388496,TDC,NIWA,MBIE,2.85,9,1.2498,0.38179,0.30549,0.38259,0.3567,0.93183,0.5508,0.86942,0.3779,-0.3063,-1.2243,1.250516443,1.757996945,2.171332324,2.567813543,3.081017813,3.465592194,3.971947233,4.354284881,4.736346093,11%,11%,13%,14%,15%,15%,16%,17%,17%
1577620,5411107,411,57024,Tadmor at Mudstone,1577620,5411107,TDC,TDC,TDC,88,36,61.2163,12.9703,0.21188,0.14951,0.1128,50.4153,18.7122,50.6832,19.2579,0.032021,0.25598,61.24196025,78.48247702,92.5246235,105.9941875,123.4291566,136.4942124,153.6964941,166.6855618,179.6652383,6%,6%,7%,8%,9%,10%,10%,11%,11%
1580170,5423370,412,57025,Wangapeka at Walter Peak,1580170,5423370,TDC,TDC,TDC,479,8,438.6181,147.8496,0.33708,0.43929,0.18003,315.497,213.3018,287.4411,128.8436,-0.38069,-1.4347,438.9109289,635.4368991,795.5044016,949.044993,1147.787539,1296.71711,1492.807236,1640.870614,1788.82694,12%,12%,13%,14%,15%,15%,16%,16%,16%
1584016,5392513,413,57036,Motupiko at Christies Br,1584016,5392513,TDC,TDC,TDC,105.4,23,52.2477,12.3089,0.23559,0.49321,0.42801,41.9975,17.758,39.4282,9.3818,-0.449,-2.8691,52.27207128,68.63343428,81.959523,94.74222723,111.2881267,123.68695,140.0120276,152.3387378,164.6565355,4%,4%,5%,6%,6%,6%,7%,7%,7%
1600163,5435323,414,57101,Moutere at Old House Rd,1600163,5435323,TDC,TDC,TDC,58,24,61.7649,23.3587,0.37819,0.16613,0.055318,42.313,33.6995,42.3871,33.8832,0.0059135,0.0386,61.81113689,92.86022758,118.1492537,142.4070948,173.8063818,197.3357289,228.3159606,251.708458,275.0840422,12%,11%,12%,13%,14%,14%,15%,15%,15%
1606882,5422003,415,57402,Moutere Field Research Centre at Catchment 2,1606882,5422003,TDC,NIWA,MBIE,0.04,24,0.1306,0.049421,0.37842,0.11206,-0.067627,0.089442,0.071299,0.092536,0.077106,0.092134,0.60139,0.130694768,0.196386221,0.24989094,0.301213951,0.367646324,0.41742804,0.482973806,0.532465984,0.581922379,13%,12%,13%,14%,15%,15%,16%,16%,17%
1606615,5421633,416,57403,Moutere Field Research Centre at Catchment 3,1606615,5421633,TDC,NIWA,MBIE,0.028,22,0.074914,0.033374,0.4455,0.2315,0.14647,0.047122,0.048148,0.045157,0.043819,-0.093583,-0.58484,0.07497987,0.11934111,0.155472686,0.190130961,0.234992543,0.268609985,0.312872843,0.346294763,0.379692517,13%,12%,13%,13%,14%,14%,15%,15%,15%
1606528,5421357,417,57404,Moutere Field Research Centre at Catchment 4,1606528,5421357,TDC,NIWA,MBIE,0.041,22,0.1297,0.056743,0.43749,0.16998,-0.0087985,0.08245,0.081862,0.082405,0.081856,-9.03e-05,-0.00056442,0.129814397,0.205238087,0.26666957,0.325596123,0.401870502,0.459027416,0.534283836,0.591108318,0.647891715,14%,13%,14%,14%,15%,16%,16%,16%,17%
1606437,5421356,418,57405,Moutere Field Research Centre  at Catchment 5,1606437,5421356,TDC,NIWA,MBIE,0.07,24,0.29666,0.1426,0.48067,0.41662,0.27103,0.17792,0.20573,0.15224,0.13096,-0.35128,-2.2929,0.296952974,0.486502653,0.64088807,0.788978269,0.98066584,1.1243087,1.313438007,1.456245422,1.598949586,10%,8%,9%,9%,9%,10%,10%,10%,10%
1606251,5421536,419,57406,Moutere Field Research Centre  at Catchment 6,1606251,5421536,TDC,NIWA,MBIE,0.028,12,0.070729,0.038823,0.5489,0.33939,0.12077,0.038399,0.05601,0.033008,0.041994,-0.24774,-1.1434,0.070805731,0.122410639,0.164442074,0.204759636,0.256946584,0.296053358,0.347543819,0.386423143,0.425274357,19%,16%,16%,16%,17%,17%,18%,18%,18%
1606331,5422176,420,57413,Moutere Field Research Centre at Catchment 13,1606331,5422176,TDC,NIWA,MBIE,0.076,22,0.17654,0.08853,0.50146,0.27894,0.0091917,0.10282,0.12772,0.094198,0.10724,-0.16283,-1.0176,0.176717299,0.294392335,0.390236915,0.482173337,0.601175605,0.690351059,0.807765122,0.89642192,0.985014618,14%,12%,12%,13%,13%,14%,14%,14%,14%
1606142,5422539,421,57414,Moutere Field Research Centre at Catchment 14,1606142,5422539,TDC,NIWA,MBIE,0.043,22,0.066964,0.02854,0.4262,0.28773,0.22031,0.043197,0.041174,0.04023,0.034033,-0.1754,-1.0962,0.067019795,0.104955529,0.135853624,0.165491819,0.203855422,0.232603544,0.270455146,0.299036065,0.32759632,12%,11%,11%,12%,12%,13%,13%,13%,14%
1606049,5422629,422,57415,Moutere Field Research Centre at Catchment 15,1606049,5422629,TDC,NIWA,MBIE,0.027,23,0.093055,0.032146,0.34545,0.28704,0.16943,0.066286,0.046376,0.06296,0.038381,-0.1744,-1.1144,0.093118612,0.135847217,0.170649035,0.204031775,0.247242307,0.279622521,0.322256365,0.35444825,0.386616861,9%,9%,10%,11%,11%,12%,12%,12%,13%
1607081,5421093,423,57508,Moutere Field Research Centre  at Catchment 8,1607081,5421093,TDC,NIWA,MBIE,0.044,22,0.074616,0.041416,0.55505,0.46872,0.24774,0.040128,0.05975,0.031811,0.033603,-0.41826,-2.6139,0.074698652,0.129749414,0.174587448,0.217597166,0.273268835,0.314986916,0.36991559,0.411391034,0.45283649,10%,8%,9%,9%,9%,9%,10%,10%,10%
1606991,5421001,424,57509,Moutere Field Research Centre at Catchment 9,1606991,5421001,TDC,NIWA,MBIE,0.056,9,0.13393,0.06337,0.47314,0.40848,0.090608,0.081164,0.091424,0.069991,0.059276,-0.34061,-1.3615,0.134060858,0.218294513,0.286901583,0.35271113,0.43789484,0.501728043,0.585774889,0.649236831,0.712652888,16%,15%,15%,16%,16%,17%,17%,17%,18%
1606733,5420753,425,57510,Moutere Field Research Centre at Catchment 10,1606733,5420753,TDC,NIWA,MBIE,0.045,22,0.23892,0.093377,0.39082,0.32615,0.1372,0.16116,0.13471,0.14898,0.10365,-0.22944,-1.4339,0.239101632,0.363216916,0.464306983,0.561275002,0.686790157,0.780846102,0.90468613,0.998195035,1.091636331,10%,9%,10%,11%,11%,12%,12%,12%,12%
1606171,5420894,426,57512,Moutere Field Research Centre at Catchment 12,1606171,5420894,TDC,NIWA,MBIE,0.034,22,0.22656,0.086563,0.38207,0.36185,0.3309,0.15448,0.12488,0.14131,0.089487,-0.27839,-1.7398,0.226734109,0.341792506,0.435505872,0.525397983,0.6417541,0.728946635,0.843749862,0.930435275,1.017058013,9%,9%,9%,10%,10%,11%,11%,11%,12%
1608813,5421305,427,57520,Wai-iti at Livingston Rd,1608813,5421305,TDC,TDC,TDC,287,35,182.6407,58.9455,0.32274,0.17249,0.0073433,133.5541,85.0403,133.3579,84.7266,-0.0039842,-0.031406,182.7574238,261.1094465,324.9260126,386.140395,465.3761341,524.7521703,602.9304281,661.9611258,720.9491434,8%,8%,9%,10%,11%,11%,12%,12%,12%
1610909,5416502,428,57521,Wairoa at Irvines,1610909,5416502,TDC,NIWA,MBIE,462,57,713.6987,159.2985,0.2232,0.10217,0.091632,581.0435,229.8191,592.8785,251.642,0.10832,1.0896,714.0141456,925.7583578,1098.220894,1263.651099,1477.783531,1638.245655,1849.520273,2009.049129,2168.462644,5%,5%,6%,7%,8%,8%,9%,9%,9%
1622703,5421098,429,57522,Roding at Skid Site,1622703,5421098,TDC,TDC,TDC,38,42,90.7249,21.7253,0.23946,0.0037909,0.11407,72.6332,31.343,77.0726,38.2292,0.27698,2.3917,90.76789353,119.645819,143.1664631,165.7280297,194.9316634,216.8156772,245.6295588,267.3862925,289.1272957,7%,7%,9%,9%,10%,11%,12%,12%,12%
1631100,5427395,430,57804,Maitai at South Branch,1631100,5427395,TDC,TDC,TDC,16.7,14,47.0471,10.1091,0.21487,0.22401,0.11377,38.6288,14.5843,38.1,13.4341,-0.082437,-0.41098,47.06710555,60.50437475,71.44883221,81.94701857,95.53584397,105.7187564,119.1262251,129.2499124,139.3662801,8%,9%,11%,12%,13%,14%,15%,16%,16%
1633121,5437354,431,58101,Wakapuaka at Hira,1633121,5437354,TDC,TDC,TDC,41.93,35,63.7126,24.1598,0.3792,0.26186,0.11792,43.5936,34.8553,41.5605,30.152,-0.13817,-1.0891,63.76046927,95.87445822,122.0308283,147.1206465,179.5968425,203.9331813,235.9759497,260.1707453,284.3480477,9%,8%,9%,9%,10%,10%,11%,11%,11%
1644699,5443492,432,58301,Collins at Drop Structure,1644699,5443492,TDC,TDC,TDC,17.61,45,30.0315,8.75,0.29136,0.26585,0.093069,22.745,12.6236,21.9811,10.8455,-0.14395,-1.2866,30.04886744,41.67964242,51.15273699,60.23955675,72.00151284,80.81544378,92.42042466,101.1830927,109.9394251,6%,6%,7%,7%,8%,8%,9%,9%,9%
1647298,5427396,433,58902,Pelorus at Bryants,1647298,5427396,TDC,NIWA,MBIE,375,36,981.056,231.0233,0.23548,0.22906,0.1023,788.6723,333.2961,775.5601,304.5245,-0.089966,-0.71921,981.5135286,1288.596448,1538.710954,1778.626793,2089.173237,2321.884097,2628.285984,2859.643368,3090.833477,6%,6%,7%,8%,8%,9%,9%,10%,10%
1647998,5429396,434,58903,Rai at Rai Falls,1647998,5429396,TDC,NIWA,MBIE,211,24,375.3509,107.1194,0.28538,0.23037,0.12849,286.1477,154.5406,279.9459,140.9022,-0.091905,-0.5999,375.5630852,517.9493255,633.920817,745.1634559,889.1556414,997.0575216,1139.127986,1246.402295,1353.599043,8%,9%,9%,10%,11%,12%,12%,13%,13%
1693987,5442091,435,59201,Kenepuru at Kenepuru Head,1693987,5442091,MDC,NIWA,MBIE,29.9,33,72.096,18.0002,0.24967,0.17453,0.15615,57.1064,25.9688,57.0093,25.7967,-0.007148,-0.05471,72.13164421,96.05804153,115.545739,134.2388064,158.4350646,176.5667552,200.4400899,218.4663243,236.4795255,7%,7%,8%,9%,10%,10%,11%,11%,12%
1678085,5394701,436,60104,Taylor at Borough Weir,1678085,5394701,MDC,MDC,MDC,64.1,52,51.5274,28.7317,0.5576,0.3788,0.087284,27.6012,41.451,22.9615,28.6692,-0.30123,-2.8942,51.58426421,89.77521239,120.8811761,150.7187633,189.3404593,218.2819856,256.388236,285.1614347,313.9138299,8%,7%,7%,7%,7%,7%,8%,8%,8%
1680188,5412298,437,60109,Wairau at Barnetts Bank,1680188,5412298,MDC,NIWA,MBIE,3430,14,1823.1629,348.7886,0.19131,0.16728,0.080336,1532.7105,503.1955,1533.4034,505.1063,0.0041158,0.020519,1823.853536,2287.473552,2665.085212,3027.299383,3496.148474,3847.48489,4310.076715,4659.369714,5008.410169,8%,9%,11%,12%,14%,15%,16%,16%,17%
1657298,5392263,438,60110,Waihopai at Craiglochart,1657298,5392263,MDC,MDC,MDC,744.4,44,393.8218,116.003,0.29456,0.22027,0.12902,297.2208,167.3569,291.5403,155.0807,-0.076838,-0.6791,394.0515466,548.2461064,673.8352998,794.3034693,950.2371578,1067.087514,1220.94011,1337.11085,1453.197596,6%,6%,7%,8%,8%,9%,9%,10%,10%
1593609,5361823,439,60114,Wairau at Dip Flat,1593609,5361823,MDC,NIWA,MBIE,518,63,354.9402,69.3583,0.19541,0.10653,0.092645,297.1823,100.0629,301.9763,108.9715,0.10118,1.07,355.0775246,447.2706449,522.3605808,594.3886502,687.6215977,757.4865721,849.4752315,918.9338623,988.3422734,4%,5%,5%,6%,7%,7%,8%,8%,8%
1591503,5344686,440,60116,Wairau at Hells Gate,1591503,5344686,MDC,NIWA,MBIE,192,11,81.5715,15.8581,0.19441,0.12145,0.2148,68.3657,22.8785,69.1866,24.446,0.0769,0.33982,81.60293274,102.682077,119.8507289,136.319312,157.6362036,173.6102141,194.6426102,210.5237138,226.3933351,10%,11%,13%,15%,17%,18%,19%,20%,21%
1615204,5383513,441,60120,Branch at Weir Intake,1615204,5383513,MDC,MDC,MDC,550,55,480.5265,113.4438,0.23608,0.22516,0.18502,386.0566,163.6648,380.0074,150.4795,-0.084149,-0.8315,480.7511407,631.5439779,754.3625186,872.1730114,1024.66661,1138.939103,1289.39752,1403.00539,1516.53112,4%,5%,6%,6%,7%,7%,8%,8%,8%
1662345,5390978,442,60123,Omaka at Gorge,1662345,5390978,MDC,MDC,MDC,90,20,52.6033,31.614,0.60099,0.65865,0.40089,26.2769,45.6094,18.8736,14.3985,-0.64536,-3.8454,52.66596585,94.68826283,128.9148036,161.7457232,204.241981,236.0869461,278.0160484,309.6757992,341.3126594,7%,5%,5%,5%,6%,6%,6%,6%,6%
1658991,5410398,443,60128,Onamalutu at Briggs Rd Ford,1658991,5410398,MDC,MDC,MDC,32.7,10,73.637,16.9683,0.23043,0.19346,0.3033,59.5067,24.48,59.0985,23.6459,-0.036286,-0.15289,73.67054193,96.22523088,114.5956922,132.2170797,155.0261583,172.1183531,194.6230215,211.6158058,228.5963041,11%,12%,14%,16%,17%,18%,19%,20%,21%
1657292,5391905,444,60129,Waihopai at Olive Grove,1657292,5391905,MDC,NIWA,MBIE,742.4,11,322.6181,63.3186,0.19626,-0.16993,0.0044031,269.8898,91.3495,301.2165,125.3982,0.61565,2.7206,322.7435532,406.9085678,475.4597302,541.2156509,626.3299454,690.1111318,774.0894899,837.4997168,900.8640971,13%,15%,17%,19%,22%,23%,25%,26%,26%
1660686,5368210,445,60203,Awatere at Awapiri,1660686,5368210,MDC,MDC,MDC,987,30,164.5512,30.2267,0.18369,0.05654,0.11467,139.38,43.6079,143.3542,50.3762,0.18476,1.3483,164.6110213,204.7892329,237.5137934,268.9039774,309.5353508,339.9828475,380.0719541,410.3423642,440.5908884,6%,7%,8%,9%,10%,11%,12%,12%,13%
1693884,5371521,446,60901,Flaxbourne at Corrie Downs,1693884,5371521,MDC,MDC,MDC,70.9,11,56.3515,35.6591,0.6328,0.4366,0.038536,26.6565,51.4451,19.9289,31.2722,-0.37723,-1.667,56.42203368,103.8210626,142.4268722,179.4584916,227.3921245,263.311637,310.605547,346.3161471,382.0009278,18%,14%,14%,15%,15%,15%,15%,15%,16%
1597100,5308540,447,62103,Acheron at Clarence,1597100,5308540,Ecan,NIWA,MBIE,973,51,323.2944,74.0857,0.22916,0.23146,0.19708,261.5998,106.8831,257.2399,97.2775,-0.093533,-0.88998,323.4411126,421.9180356,502.1260361,579.0634758,678.6510998,753.2780098,851.5365361,925.7294066,999.8686344,4%,5%,6%,6%,7%,7%,8%,8%,8%
1596941,5305753,448,62104,The Ribble at Airstrip,1596941,5305753,Ecan,NIWA,MBIE,20,9,14.6176,6.1235,0.41891,0.19404,-0.11935,9.5183,8.8343,9.3675,8.5258,-0.037172,-0.14858,14.62972274,22.76921983,29.39872008,35.75789589,43.98919669,50.15739831,58.27884407,64.41117065,70.53906347,21%,20%,21%,22%,23%,24%,25%,25%,26%
1592300,5299444,449,62105,Clarence at Jollies,1592300,5299444,Ecan,NIWA,MBIE,440,55,190.25,48.5207,0.25504,0.12657,0.12868,149.8446,70.0006,152.0733,74.2992,0.068636,0.67821,190.3461291,254.841299,307.3716631,357.7600496,422.9826472,471.857806,536.209942,584.8008367,633.3565993,6%,6%,7%,7%,8%,9%,9%,9%,10%
1655978,5309030,450,63101,Middle Ck at No 1 SHB,1655978,5309030,Ecan,ECan,Ecan,21.9,14,11.8051,5.944,0.50351,0.37173,0.057796,6.8553,8.5754,5.918,6.0201,-0.29174,-1.4544,11.81692623,19.71788536,26.15309998,32.32591234,40.31598477,46.30341968,54.1868565,60.13946773,66.08777513,15%,13%,13%,14%,14%,14%,15%,15%,15%
1645481,5299437,451,63501,Rosy Morn at Weir,1645481,5299437,Ecan,NIWA,MBIE,1.69,36,2.0498,1.2255,0.59787,0.49543,0.26847,1.0293,1.7681,0.77265,0.92869,-0.45177,-3.6116,2.052301998,3.681343891,5.008174471,6.28090222,7.928317741,9.162823848,10.78825294,12.015579,13.24201769,8%,6%,6%,7%,7%,7%,7%,7%,7%
1581400,5278551,452,64602,Waiau at Marble Point,1581400,5278551,Ecan,ECan,Ecan,1980,52,988.7562,151.2137,0.15293,0.057806,0.10502,862.8335,218.1553,882.464,251.6607,0.1826,1.7544,989.0556072,1190.053358,1353.763059,1510.797336,1714.062099,1866.380435,2066.932423,2218.364857,2369.687802,4%,4%,5%,6%,7%,8%,8%,9%,9%
1563708,5285052,453,64604,Waiau at Glenhope,1563708,5285052,Ecan,ECan,Ecan,714,30,273.9466,54.7636,0.19991,0.036502,0.14493,228.3424,79.0072,237.0116,93.2627,0.21928,1.6003,274.0550427,346.8484585,406.1376215,463.0092101,536.6236479,591.78731,664.4192886,719.2621118,774.0652828,7%,7%,9%,10%,11%,12%,13%,13%,13%
1571111,5325738,454,64606,Waiau at Malings Pass,1571111,5325738,Ecan,ECan,Ecan,74.6,47,91.0564,15.048,0.16526,0.10926,0.10257,78.5253,21.7097,79.5168,23.5614,0.096705,0.883,91.08627872,111.0885471,127.3800996,143.0073478,163.2352177,178.3931597,198.3510681,213.4208496,228.4797354,4%,5%,6%,6%,7%,8%,8%,9%,9%
1559926,5284806,455,64608,Hope at Glynn Wye,1559926,5284806,Ecan,ECan,Ecan,696,29,552.009,69.6446,0.12617,0.10131,0.069146,494.0128,100.4759,499.259,110.1347,0.10974,0.78742,552.1469816,644.7206201,720.1204825,792.4458408,886.0635984,956.2169337,1048.585268,1118.330582,1188.02547,4%,5%,6%,7%,8%,9%,10%,10%,11%
1629582,5263952,456,64609,Waiau at Mouth,1629582,5263952,Ecan,ECan,Ecan,3297,13,866.9587,159.7625,0.18428,-0.22731,0.2695,733.9171,230.4886,830.8159,321.6131,0.74182,3.5637,867.2751105,1079.636168,1252.601115,1418.513245,1633.269479,1794.199055,2006.08915,2166.082739,2325.960651,11%,13%,15%,17%,19%,21%,22%,23%,24%
1611591,5280148,457,64610,Stanton at Cheddar Valley,1611591,5280148,Ecan,NIWA,MBIE,41.9,46,35.4055,13.9919,0.39519,0.23082,0.11396,23.7538,20.1861,22.9383,18.3912,-0.092575,-0.83657,35.43324157,54.03173857,69.17993991,83.71045832,102.5187239,116.6128723,135.1701226,149.1822976,163.1843416,8%,8%,8%,9%,9%,9%,10%,10%,10%
1607689,5250959,458,65101,Hurunui at SH1 Bridge,1607689,5250959,Ecan,ECan,Ecan,2518,36,739.0736,209.3258,0.28323,0.19449,0.1949,564.7583,301.9933,559.5152,291.2501,-0.03786,-0.30266,739.4880943,1017.730126,1244.354155,1461.737365,1743.117632,1953.972545,2231.597508,2441.226063,2650.703053,7%,7%,8%,9%,10%,10%,11%,11%,11%
1562506,5262360,459,65104,Hurunui at Mandamus,1562506,5262360,Ecan,NIWA,MBIE,1060,56,522.1213,120.7903,0.23135,0.075693,0.088859,421.5336,174.2635,434.4362,196.98,0.15231,1.5187,522.3604247,682.9183919,813.6904867,939.1302198,1101.499087,1223.171705,1383.373595,1504.338549,1625.216044,5%,6%,7%,7%,8%,9%,9%,10%,10%
1527318,5271461,460,65108,Hurunui at No 2 Hut,1527318,5271461,Ecan,ECan,Ecan,182,16,404.5809,93.3027,0.23062,0.25737,0.012047,326.8834,134.6073,319.3678,117.3425,-0.13164,-0.70156,404.7656108,528.7862718,629.7992699,726.6933629,852.1128275,946.097067,1069.842682,1163.280297,1256.650355,8%,9%,10%,11%,12%,13%,14%,14%,15%
1545011,5258063,461,65109,Hurunui Sth Branch at Esk Head,1545011,5258063,Ecan,ECan,Ecan,305,22,211.453,50.0158,0.23653,0.22775,0.094619,169.8025,72.1576,167.0216,66.0691,-0.088002,-0.54997,211.5520441,278.0345696,332.1836055,384.1246607,451.3570289,501.7382278,568.073312,618.1614875,668.2134485,7%,8%,9%,10%,11%,12%,12%,13%,13%
1568900,5232589,462,65901,Waipara at White Gorge,1568900,5232589,Ecan,ECan,Ecan,370,26,117.0098,49.884,0.42632,0.3733,0.17712,75.4691,71.9673,67.561,50.356,-0.29385,-1.9964,117.1085388,183.415731,237.4219606,289.2260325,356.28109,406.5294194,472.6895592,522.6456381,572.5655978,9%,8%,9%,9%,10%,10%,10%,10%,11%
1581696,5226870,463,65904,Waipara at Teviotdale,1581696,5226870,Ecan,ECan,Ecan,716,14,208.7703,100.9946,0.48376,0.3053,0.020791,124.6674,145.7044,112.9008,116.6234,-0.20028,-0.99848,208.9702632,343.2152558,452.5558212,557.4379166,693.197031,794.929383,928.8766545,1030.017318,1131.084856,16%,14%,15%,15%,16%,16%,17%,17%,17%
1536411,5213377,464,66204,Ashley at Gorge,1536411,5213377,Ecan,ECan,Ecan,472,42,312.6498,113.8244,0.36406,0.30883,0.13235,217.8629,164.2139,204.3242,130.5763,-0.20525,-1.7723,312.8751436,464.173895,587.4044953,705.6102456,858.6154646,973.2713451,1124.234555,1238.223582,1352.130193,7%,7%,7%,8%,8%,8%,9%,9%,9%
